Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Label,GroupNumber,NumberWithinGroup,GroupSize,HomePlanetEuropa,HomePlanetEarth,HomePlanetMars,CryoSleepTrue,CryoSleepMissing,CabinNumber,CabinMissing,CabinFirstLetterA,CabinFirstLetterB,CabinFirstLetterC,CabinFirstLetterD,CabinFirstLetterE,CabinFirstLetterF,CabinFirstLetterG,CabinLastLetterP,DestinationTrappist,DestinationPSO,DestinationCancri,Toddler,Child,VIPTrue,VIPMissing,Spending,SpentMoney,NameLength
36.0,0.0,551.0,0.0,5270.0,22.0,False,train,4632,5,5,1,0,0,0,0,176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5843.0,1,16.0
41.0,454.0,297.0,0.0,2.0,0.0,False,train,4633,1,1,0,1,0,0,0,754.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,753.0,1,14.0
14.0,514.0,0.0,392.0,0.0,0.0,False,train,4634,1,1,0,1,0,0,0,299.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,906.0,1,16.0
16.0,0.0,0.0,0.0,0.0,0.0,True,train,4635,1,1,0,1,0,1,0,755.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.0,0,18.0
24.0,672.0,0.0,501.0,0.0,307.0,False,train,4637,1,1,0,0,1,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1173.0,1,9.0
62.0,0.0,1633.0,0.0,1742.0,0.0,True,train,4638,1,1,1,0,0,0,0,153.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3375.0,1,13.0
26.0,595.0,84.0,0.0,0.0,131.0,True,train,4640,1,1,0,1,0,0,0,760.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,810.0,1,13.0
45.0,65.0,63.0,3.0,713.0,27.0,False,train,4641,1,1,0,1,0,0,0,871.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,871.0,1,11.0
41.0,0.0,412.0,0.0,4030.0,0.0,False,train,4642,1,1,1,0,0,0,0,178.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4442.0,1,13.0
36.0,223.0,724.0,0.0,0.0,0.0,True,train,4643,1,1,0,1,0,0,0,947.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,724.0,1,14.0
13.0,8.0,1385.0,1445.0,250.0,8.0,True,train,4644,1,1,0,1,0,0,0,872.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3096.0,1,12.0
48.0,0.0,9633.0,0.0,1.0,2.0,True,train,4645,1,2,1,0,0,0,0,184.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9636.0,1,14.0
29.0,0.0,0.0,0.0,0.0,0.0,True,train,4645,2,2,1,0,0,1,0,184.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,15.0
22.0,141.0,16.0,0.0,177.0,336.0,True,train,4646,1,1,0,1,0,0,0,873.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,670.0,1,14.0
39.0,290.0,0.0,84.0,266.0,0.0,True,train,4648,1,1,0,0,0,0,0,874.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,640.0,1,18.0
45.0,1399.0,226.0,0.0,0.0,0.0,False,train,4649,1,1,0,1,0,0,0,290.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1625.0,1,17.0
42.0,84.0,323.0,0.0,1251.0,120.0,False,train,4650,1,1,0,1,0,0,0,762.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1778.0,1,16.0
33.0,0.0,7039.0,0.0,902.0,405.0,True,train,4651,1,1,1,0,0,0,0,179.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8346.0,1,15.0
27.0,0.0,89.0,874.0,34.0,0.0,True,train,4652,1,1,0,1,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,997.0,1,10.0
47.0,0.0,370.0,0.0,380.0,38.0,False,train,4653,1,1,0,1,0,0,0,302.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,788.0,1,15.0
20.0,0.0,0.0,0.0,0.0,0.0,True,train,4654,1,1,1,0,0,1,0,291.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.0,0,18.0
32.0,0.0,0.0,0.0,0.0,0.0,True,train,4655,1,2,1,0,0,1,0,154.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,15.0
54.0,0.0,0.0,0.0,0.0,0.0,True,train,4655,2,2,0,0,0,1,0,154.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,13.0
23.0,0.0,1125.0,0.0,308.0,993.0,False,train,4656,1,2,0,1,0,0,0,875.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2118.0,1,17.0
9.0,0.0,0.0,0.0,0.0,0.0,False,train,4656,2,2,0,1,0,0,0,763.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0,17.0
17.0,372.0,0.0,477.0,0.0,0.0,False,train,4657,1,1,0,1,0,0,0,756.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,849.0,1,17.0
26.0,0.0,823.0,0.0,1821.0,1508.0,False,train,4658,1,2,1,0,0,0,0,147.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4152.0,1,15.0
38.0,0.0,93.0,0.0,0.0,7303.0,False,train,4658,2,2,1,0,0,0,0,147.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7396.0,1,16.0
24.0,703.0,0.0,0.0,0.0,0.0,False,train,4659,1,1,0,1,0,0,0,876.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,703.0,1,13.0
30.0,77.0,2325.0,5.0,117.0,1.0,True,train,4661,1,7,0,1,0,0,0,948.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2525.0,1,14.0
2.0,0.0,0.0,0.0,0.0,0.0,False,train,4661,2,7,0,1,0,1,0,757.0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0.0,0,14.0
4.0,0.0,0.0,0.0,0.0,0.0,True,train,4661,3,7,0,1,0,1,0,757.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0,0,12.0
9.0,0.0,0.0,0.0,0.0,0.0,False,train,4661,4,7,0,1,0,1,0,757.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,13.0
30.0,0.0,0.0,3.0,3434.0,0.0,False,train,4661,5,7,0,1,0,0,0,948.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3437.0,1,12.0
5.0,0.0,0.0,0.0,308.0,0.0,False,train,4661,6,7,0,1,0,1,0,757.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0.0,0,13.0
2.0,0.0,0.0,0.0,0.0,0.0,False,train,4661,7,7,0,1,0,0,0,757.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0.0,0,13.0
32.0,45.0,985.0,0.0,0.0,6803.0,False,train,4662,1,3,1,0,0,0,0,148.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7833.0,1,14.0
53.0,0.0,0.0,0.0,0.0,0.0,True,train,4662,2,3,1,0,0,1,0,148.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,17.0
46.0,0.0,3856.0,0.0,1.0,312.0,True,train,4662,3,3,1,0,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4169.0,1,15.0
2.0,0.0,0.0,0.0,0.0,0.0,True,train,4663,1,6,0,1,0,1,0,765.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0,12.0
1.0,0.0,0.0,0.0,0.0,0.0,True,train,4663,2,6,0,1,0,1,0,765.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.0,0,10.0
11.0,0.0,0.0,0.0,0.0,0.0,True,train,4663,3,6,0,1,0,1,0,765.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.0,0,18.0
3.0,0.0,0.0,0.0,0.0,0.0,True,train,4663,4,6,0,1,0,0,0,765.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0,10.0
33.0,0.0,0.0,0.0,0.0,0.0,True,train,4663,5,6,0,1,0,1,0,765.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,13.0
3.0,0.0,0.0,0.0,0.0,0.0,True,train,4663,6,6,0,1,0,1,0,765.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.0,0,13.0
38.0,182.0,776.0,3.0,33.0,0.0,False,train,4664,1,1,0,1,0,0,0,303.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,994.0,1,13.0
21.0,0.0,0.0,0.0,0.0,0.0,False,train,4665,1,1,0,1,0,1,0,758.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,14.0
41.0,0.0,0.0,0.0,0.0,0.0,True,train,4667,1,1,0,1,0,1,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,13.0
64.0,0.0,0.0,0.0,0.0,0.0,True,train,4668,1,2,1,0,0,1,0,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,17.0
27.0,0.0,0.0,0.0,0.0,0.0,True,train,4668,2,2,1,0,0,1,0,180.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,16.0
41.0,0.0,452.0,175.0,0.0,0.0,False,train,4672,1,1,0,1,0,1,0,759.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,14.0
19.0,35.0,2.0,481.0,121.0,307.0,False,train,4673,1,1,0,1,0,0,0,950.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,639.0,1,14.0
42.0,0.0,0.0,1677.0,65.0,62.0,True,train,4676,1,1,0,1,0,0,0,760.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1804.0,1,13.0
30.0,0.0,4066.0,0.0,544.0,1272.0,False,train,4677,1,1,1,0,0,0,0,150.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,5882.0,1,14.0
38.0,183.0,203.0,0.0,110.0,374.0,False,train,4678,1,1,0,1,0,0,0,951.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,870.0,1,15.0
63.0,0.0,4579.0,1.0,1006.0,2084.0,True,train,4679,1,1,1,0,0,0,0,181.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7670.0,1,16.0
17.0,223.0,0.0,38.0,0.0,2.0,False,train,4680,1,4,0,0,1,0,0,155.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,40.0,1,11.0
2.0,0.0,0.0,0.0,0.0,0.0,True,train,4680,2,4,0,0,1,1,0,952.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.0,0,12.0
19.0,0.0,0.0,0.0,0.0,0.0,True,train,4680,3,4,0,0,1,1,1,952.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,14.0
37.0,1144.0,4.0,34.0,0.0,0.0,False,train,4680,4,4,0,0,1,0,0,155.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1182.0,1,11.0
50.0,225.0,0.0,796.0,107.0,0.0,True,train,4684,1,1,0,0,1,0,0,878.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1128.0,1,12.0
38.0,0.0,172.0,615.0,0.0,0.0,True,train,4686,1,1,0,1,0,0,0,768.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,787.0,1,11.0
28.0,0.0,3119.0,0.0,1404.0,366.0,True,train,4689,1,1,1,0,0,0,0,182.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4889.0,1,14.0
35.0,0.0,0.0,0.0,0.0,0.0,True,train,4690,1,2,1,0,0,1,0,156.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,17.0
27.0,14327.0,1487.0,0.0,1.0,0.0,False,train,4690,2,2,1,0,0,0,0,604.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15815.0,1,15.0
15.0,0.0,7.0,0.0,749.0,0.0,False,train,4691,1,1,0,1,0,0,0,769.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,756.0,1,15.0
29.0,0.0,920.0,0.0,2052.0,3687.0,False,train,4693,1,2,1,0,0,0,0,186.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6659.0,1,13.0
65.0,0.0,0.0,0.0,0.0,0.0,True,train,4693,2,2,1,0,0,1,0,186.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,13.0
27.0,0.0,630.0,0.0,71.0,0.0,True,train,4694,1,1,0,1,0,0,0,881.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,701.0,1,12.0
0.0,0.0,0.0,0.0,0.0,0.0,True,train,4695,1,3,0,0,1,0,0,882.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0,11.0
21.0,3148.0,0.0,1.0,0.0,0.0,False,train,4695,2,3,0,0,1,0,0,882.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3149.0,1,11.0
19.0,0.0,0.0,0.0,0.0,0.0,True,train,4695,3,3,0,0,1,1,0,882.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,10.0
39.0,0.0,0.0,0.0,0.0,0.0,True,train,4696,1,1,0,0,1,1,0,883.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,8.0
60.0,0.0,0.0,0.0,0.0,307.0,False,train,4699,1,1,0,1,0,0,0,955.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0,12.0
30.0,818.0,44.0,2.0,2956.0,2311.0,False,train,4704,1,1,1,0,0,0,0,156.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6131.0,1,14.0
30.0,0.0,0.0,0.0,0.0,0.0,False,train,4706,1,2,0,1,0,1,0,762.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,15.0
40.0,0.0,0.0,0.0,0.0,0.0,True,train,4706,2,2,0,1,0,1,0,762.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,16.0
26.0,0.0,25.0,13.0,11.0,998.0,False,train,4708,1,1,0,0,1,0,0,304.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1047.0,1,14.0
38.0,2614.0,0.0,103.0,0.0,0.0,False,train,4709,1,1,0,1,0,0,0,957.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2717.0,1,14.0
22.0,130.0,15.0,2454.0,0.0,0.0,True,train,4710,1,2,0,0,1,0,0,958.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2599.0,1,10.0
29.0,179.0,0.0,1805.0,131.0,0.0,False,train,4710,2,2,0,0,1,0,0,293.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2115.0,1,12.0
65.0,1420.0,0.0,84.0,0.0,0.0,False,train,4711,1,1,0,0,1,0,0,959.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1504.0,1,12.0
61.0,0.0,0.0,0.0,0.0,0.0,True,train,4712,1,1,0,1,0,1,0,764.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0,16.0
20.0,0.0,0.0,111.0,39.0,1094.0,False,train,4713,1,1,0,1,0,0,0,885.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1244.0,1,15.0
24.0,0.0,0.0,0.0,0.0,0.0,False,train,4714,1,1,0,1,0,1,0,765.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,12.0
16.0,0.0,0.0,0.0,0.0,0.0,False,train,4717,1,1,0,1,0,1,0,766.0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,0,13.0
35.0,0.0,452.0,0.0,0.0,0.0,True,train,4719,1,1,0,0,1,1,0,305.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,10.0
21.0,0.0,681.0,51.0,131.0,1.0,True,train,4720,1,1,0,1,0,0,0,887.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,864.0,1,10.0
23.0,0.0,0.0,0.0,0.0,0.0,True,train,4721,1,1,0,1,0,1,0,771.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,13.0
17.0,0.0,262.0,0.0,0.0,502.0,True,train,4723,1,2,0,1,0,0,0,888.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,764.0,1,17.0
24.0,154.0,7.0,241.0,213.0,453.0,False,train,4723,2,2,0,1,0,0,0,888.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1068.0,1,17.0
27.0,866.0,0.0,0.0,0.0,23.0,False,train,4725,1,1,0,1,0,0,0,767.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,889.0,1,15.0
26.0,0.0,1910.0,0.0,1777.0,307.0,True,train,4726,1,5,1,0,0,0,0,187.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3687.0,1,14.0
26.0,0.0,3452.0,0.0,4.0,1960.0,True,train,4726,2,5,1,0,0,0,0,187.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5416.0,1,15.0
20.0,0.0,3.0,0.0,1271.0,2630.0,True,train,4726,3,5,1,0,0,0,0,187.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3904.0,1,14.0
28.0,0.0,0.0,0.0,0.0,0.0,True,train,4726,4,5,1,0,0,1,0,187.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,16.0
37.0,8.0,21.0,0.0,56.0,2167.0,True,train,4726,5,5,1,0,0,0,0,187.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2252.0,1,15.0
23.0,706.0,0.0,0.0,0.0,583.0,False,train,4728,1,2,0,0,1,0,0,889.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1289.0,1,12.0
49.0,223.0,0.0,0.0,0.0,0.0,True,train,4728,2,2,0,0,1,1,0,889.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,12.0
50.0,0.0,1338.0,0.0,40.0,6178.0,False,train,4730,1,1,1,0,0,0,0,158.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7556.0,1,16.0
4.0,0.0,452.0,0.0,0.0,0.0,True,train,4732,1,3,1,0,0,1,0,151.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.0,0,17.0
32.0,0.0,0.0,0.0,0.0,0.0,True,train,4732,2,3,1,0,0,1,0,151.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,16.0
44.0,0.0,0.0,0.0,0.0,0.0,True,train,4732,3,3,1,0,0,0,0,151.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0,15.0
20.0,962.0,0.0,4581.0,105.0,0.0,True,train,4733,1,1,0,1,0,0,0,294.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,5648.0,1,13.0
30.0,531.0,807.0,35.0,200.0,0.0,False,train,4738,1,2,0,0,1,0,0,893.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1573.0,1,10.0
29.0,574.0,0.0,4940.0,1831.0,2.0,False,train,4738,2,2,0,0,1,0,0,893.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7347.0,1,11.0
22.0,37.0,3.0,0.0,305.0,581.0,True,train,4739,1,1,0,1,0,0,0,773.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,926.0,1,10.0
35.0,0.0,0.0,0.0,0.0,0.0,True,train,4741,1,3,0,0,1,1,0,961.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,True,train,4741,2,3,0,0,1,0,0,961.0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0.0,0,8.0
6.0,0.0,0.0,0.0,0.0,0.0,True,train,4741,3,3,0,0,1,1,1,961.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.0,0,9.0
38.0,0.0,4504.0,0.0,13.0,302.0,True,train,4743,1,1,1,0,0,0,0,306.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4819.0,1,14.0
34.0,0.0,48.0,2067.0,3.0,6.0,True,train,4744,1,2,1,0,0,0,0,152.0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2124.0,1,12.0
34.0,0.0,0.0,0.0,0.0,0.0,True,train,4744,2,2,1,0,0,1,0,152.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0,14.0
29.0,282.0,8.0,337.0,0.0,0.0,False,train,4746,1,1,0,1,0,0,0,775.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,627.0,1,18.0
53.0,204.0,142.0,380.0,38.0,1.0,False,train,4748,1,1,0,0,1,0,0,149.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,765.0,1,12.0
28.0,0.0,395.0,118.0,14.0,1647.0,False,train,4750,1,2,1,0,0,0,0,57.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2174.0,1,17.0
31.0,0.0,1382.0,0.0,1795.0,588.0,False,train,4750,2,2,1,0,0,0,0,57.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3765.0,1,15.0
56.0,233.0,0.0,1356.0,0.0,171.0,False,train,4752,1,1,0,0,1,0,0,964.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1760.0,1,11.0
36.0,850.0,452.0,454.0,0.0,0.0,False,train,4753,1,1,0,0,1,0,0,895.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1304.0,1,10.0
30.0,25.0,245.0,198.0,2.0,321.0,False,train,4754,1,1,0,1,0,0,0,307.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,791.0,1,13.0
32.0,0.0,0.0,0.0,0.0,0.0,True,train,4755,1,1,0,0,1,1,0,965.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,14.0
44.0,0.0,0.0,0.0,0.0,0.0,True,train,4756,1,2,1,0,0,1,0,188.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.0,0,18.0
54.0,0.0,0.0,175.0,0.0,0.0,True,train,4756,2,2,1,0,0,1,0,188.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,17.0
24.0,185.0,0.0,476.0,1810.0,53.0,False,train,4757,1,1,0,1,0,0,0,896.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2524.0,1,15.0
44.0,248.0,0.0,0.0,0.0,623.0,False,train,4758,1,1,0,1,0,0,0,966.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,871.0,1,11.0
25.0,0.0,3.0,23.0,693.0,0.0,False,train,4759,1,1,0,1,0,0,0,897.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,719.0,1,12.0
35.0,0.0,0.0,0.0,0.0,0.0,True,train,4762,1,1,0,0,1,1,0,968.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0,11.0
29.0,298.0,0.0,888.0,5.0,0.0,True,train,4763,1,1,0,0,1,0,0,969.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1191.0,1,12.0
22.0,0.0,669.0,121.0,0.0,56.0,True,train,4764,1,1,0,1,0,0,0,308.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,846.0,1,16.0
22.0,0.0,0.0,0.0,0.0,0.0,True,train,4769,1,1,0,1,0,1,0,776.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,13.0
22.0,0.0,509.0,2.0,8.0,74.0,True,train,4770,1,2,0,1,0,0,0,900.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,593.0,1,17.0
18.0,0.0,0.0,0.0,0.0,0.0,True,train,4770,2,2,0,1,0,1,0,900.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,16.0
22.0,256.0,0.0,0.0,0.0,373.0,False,train,4772,1,1,0,1,0,0,0,971.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,629.0,1,16.0
52.0,935.0,779.0,0.0,0.0,0.0,True,train,4773,1,1,0,1,0,0,0,777.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1714.0,1,15.0
0.0,0.0,0.0,0.0,0.0,0.0,True,train,4774,1,4,0,0,1,1,0,972.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.0,0,11.0
1.0,0.0,0.0,0.0,0.0,0.0,True,train,4774,2,4,0,0,1,1,0,972.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0.0,0,10.0
34.0,2130.0,0.0,1.0,1.0,0.0,False,train,4774,3,4,0,0,1,0,0,972.0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2132.0,1,10.0
6.0,0.0,0.0,0.0,0.0,0.0,True,train,4774,4,4,0,0,1,1,0,972.0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.0,0,11.0
22.0,123.0,1.0,660.0,0.0,0.0,True,train,4775,1,1,0,1,0,0,0,778.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,784.0,1,11.0
31.0,0.0,0.0,0.0,0.0,0.0,True,train,4777,1,1,0,1,0,1,0,779.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,15.0
31.0,588.0,1261.0,0.0,228.0,6.0,False,train,4778,1,1,1,0,0,0,0,58.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2083.0,1,15.0
20.0,845.0,0.0,46.0,123.0,0.0,False,train,4780,1,2,0,0,1,0,0,309.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1014.0,1,10.0
25.0,0.0,0.0,0.0,0.0,0.0,True,train,4780,2,2,0,0,1,1,0,309.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,12.0
23.0,0.0,0.0,0.0,0.0,0.0,True,train,4782,1,5,1,0,0,1,0,604.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,14.0
53.0,50.0,11552.0,0.0,2998.0,4334.0,False,train,4782,2,5,1,0,0,0,0,189.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,18934.0,1,12.0
32.0,0.0,225.0,0.0,3873.0,240.0,False,train,4782,3,5,1,0,0,0,0,189.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4338.0,1,14.0
27.0,0.0,0.0,0.0,0.0,307.0,True,train,4782,4,5,1,0,0,1,0,189.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,13.0
48.0,0.0,342.0,929.0,10887.0,0.0,False,train,4782,5,5,1,0,0,0,0,189.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12158.0,1,14.0
37.0,223.0,9495.0,0.0,1318.0,1866.0,True,train,4783,1,1,1,0,0,0,0,43.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12902.0,1,17.0
